age,job,marital,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y
33,technician,married,2586,no,no,11,117,3,-1,0,unknown,no
31,services,single,125,no,no,4,200,1,91,1,failure,no
35,services,married,871,yes,no,1,108,1,-1,0,unknown,no
37,blue-collar,married,0,yes,no,8,143,4,-1,0,unknown,no
36,management,married,369,no,no,18,193,4,102,2,failure,no
55,entrepreneur,married,653,yes,no,17,193,2,186,1,failure,no
32,admin.,single,8626,no,no,7,200,1,196,2,failure,no
45,management,divorced,854,no,yes,8,730,1,-1,0,unknown,yes
54,technician,married,258,no,no,5,310,4,-1,0,unknown,no
45,management,married,38,yes,no,19,159,1,188,2,failure,no
30,blue-collar,married,714,yes,no,15,199,1,-1,0,unknown,no
33,technician,single,79,yes,no,25,163,3,-1,0,unknown,no
41,self-employed,married,6000,yes,no,18,265,1,-1,0,unknown,no
31,management,married,-1038,yes,no,16,255,2,-1,0,unknown,no
49,entrepreneur,married,4976,yes,no,21,105,1,-1,0,unknown,no
33,blue-collar,single,-14,yes,no,14,223,2,-1,0,unknown,no
42,self-employed,married,357,no,no,22,94,4,-1,0,unknown,no
44,technician,married,-1317,yes,no,2,371,1,-1,0,unknown,no
30,management,single,4,no,no,27,51,3,-1,0,unknown,no
39,technician,single,741,yes,no,7,69,1,-1,0,unknown,no
31,services,single,1629,yes,no,19,344,2,-1,0,unknown,no
65,unemployed,married,3195,no,no,2,904,1,-1,0,unknown,yes
55,technician,married,0,no,no,6,160,3,-1,0,unknown,no
34,services,married,-118,yes,no,12,230,1,-1,0,unknown,no
32,technician,married,1337,no,no,26,368,6,-1,0,unknown,no
31,technician,married,40,yes,no,20,294,2,-1,0,unknown,no
38,blue-collar,married,20,yes,no,6,402,1,-1,0,unknown,no
35,services,married,377,no,yes,31,30,13,-1,0,unknown,no
38,technician,married,-104,no,no,28,13,17,-1,0,unknown,no
31,management,single,0,yes,yes,14,117,3,352,3,failure,no
37,unemployed,married,86,no,no,29,1424,1,-1,0,unknown,no
35,admin.,married,214,yes,yes,5,247,1,-1,0,unknown,no
52,admin.,married,722,no,no,24,60,3,-1,0,unknown,no
42,management,married,27696,no,no,12,176,2,89,5,success,yes
43,blue-collar,married,2160,no,no,8,261,1,98,1,success,yes
46,admin.,married,3098,yes,no,21,192,9,-1,0,unknown,no
41,blue-collar,married,923,yes,no,14,249,2,-1,0,unknown,no
30,technician,married,384,no,no,25,73,3,-1,0,unknown,no
60,blue-collar,married,5450,no,no,18,113,4,-1,0,unknown,no
21,technician,single,519,no,no,4,5,1,-1,0,unknown,no
45,blue-collar,single,-183,no,yes,15,395,4,-1,0,unknown,no
67,retired,single,491,no,no,6,110,1,-1,0,unknown,no
33,admin.,married,-675,yes,no,28,245,2,-1,0,unknown,no
31,blue-collar,single,1257,yes,no,14,350,2,-1,0,unknown,no
49,blue-collar,married,816,yes,no,17,76,1,260,7,failure,no
39,blue-collar,married,483,yes,no,5,282,1,-1,0,unknown,no
29,housemaid,single,2196,no,no,5,215,1,-1,0,unknown,yes
25,admin.,single,304,no,no,16,523,3,-1,0,unknown,no
54,management,married,511,no,no,22,264,2,94,3,failure,no
39,admin.,divorced,536,no,no,28,29,1,-1,0,unknown,no
38,technician,single,435,yes,no,6,437,4,345,1,failure,no
46,blue-collar,married,174,yes,yes,8,108,3,-1,0,unknown,no
43,blue-collar,married,-715,yes,no,30,67,3,-1,0,unknown,no
34,technician,married,-56,yes,no,13,197,2,-1,0,unknown,no
59,blue-collar,married,63,no,no,22,176,6,-1,0,unknown,no
41,technician,married,6961,no,no,8,235,2,-1,0,unknown,no
44,services,single,492,yes,no,12,56,1,361,2,other,no
38,entrepreneur,married,350,yes,no,8,75,1,-1,0,unknown,no
46,self-employed,married,0,no,yes,25,150,2,-1,0,unknown,no
31,unemployed,single,498,no,no,29,264,2,-1,0,unknown,no
28,technician,married,107,yes,no,29,122,13,-1,0,unknown,no
33,management,single,1308,no,no,7,194,6,-1,0,unknown,no
40,management,single,406,yes,no,13,130,1,371,1,failure,no
33,technician,married,48,no,no,27,34,14,-1,0,unknown,no
45,entrepreneur,divorced,1187,no,yes,20,157,1,-1,0,unknown,no
48,housemaid,married,468,yes,no,14,220,1,-1,0,unknown,no
38,services,married,10189,yes,no,18,482,2,-1,0,unknown,no
44,blue-collar,married,-101,yes,no,15,679,1,366,4,failure,yes
21,student,single,8278,no,no,29,445,1,-1,0,unknown,yes
27,management,single,587,no,no,4,101,3,-1,0,unknown,no
49,technician,married,2950,yes,no,22,91,16,-1,0,unknown,no
26,management,single,159,no,no,3,589,1,-1,0,unknown,no
75,retired,married,1470,no,no,27,49,1,-1,0,unknown,no
30,management,married,0,yes,no,9,127,1,-1,0,unknown,no
34,entrepreneur,married,0,yes,no,4,217,1,-1,0,unknown,no
36,technician,married,412,yes,yes,20,127,1,-1,0,unknown,no
49,management,single,7443,no,no,20,35,2,-1,0,unknown,no
40,entrepreneur,single,262,yes,yes,26,17,1,-1,0,unknown,no
38,management,married,5779,yes,no,23,75,3,-1,0,unknown,no
37,technician,married,0,yes,no,18,173,1,179,6,failure,no
52,admin.,married,17,no,no,21,97,4,-1,0,unknown,no
50,housemaid,single,799,no,no,28,63,1,-1,0,unknown,no
37,blue-collar,single,392,yes,no,18,118,3,-1,0,unknown,no
35,technician,married,4922,yes,no,17,393,4,201,17,other,yes
27,blue-collar,married,2171,yes,no,16,130,1,323,1,other,no
35,services,married,347,yes,no,6,282,4,-1,0,unknown,no
57,services,married,1577,yes,no,7,908,2,357,1,other,no
57,technician,married,792,yes,no,5,65,2,-1,0,unknown,no
30,management,divorced,317,no,no,12,72,2,-1,0,unknown,no
28,admin.,married,-1,yes,no,16,34,1,-1,0,unknown,no
43,blue-collar,married,0,no,yes,22,431,8,-1,0,unknown,no
47,technician,single,736,no,no,29,212,2,-1,0,unknown,no
38,admin.,single,10,no,no,1,117,1,-1,0,unknown,no
58,retired,married,1402,yes,no,21,111,5,-1,0,unknown,no
28,admin.,single,-170,no,yes,10,720,2,-1,0,unknown,yes
43,entrepreneur,divorced,626,yes,no,28,72,1,167,2,failure,no
28,admin.,single,373,yes,no,14,78,1,79,4,other,no
34,blue-collar,divorced,12409,no,no,16,189,1,480,4,other,no
43,technician,married,0,no,no,22,78,2,-1,0,unknown,no
48,blue-collar,married,841,yes,no,19,215,1,-1,0,unknown,no
41,technician,married,-391,yes,yes,23,137,1,-1,0,unknown,no
30,admin.,single,1282,yes,no,6,346,3,356,2,other,no
51,blue-collar,married,0,no,no,30,145,4,-1,0,unknown,no
55,services,divorced,322,yes,no,28,342,1,-1,0,unknown,no
30,blue-collar,single,306,yes,no,17,314,1,-1,0,unknown,no
46,blue-collar,married,-1,no,no,18,35,3,-1,0,unknown,no
47,blue-collar,married,820,no,no,18,262,1,91,1,success,yes
37,technician,married,1120,yes,no,30,103,5,-1,0,unknown,no
48,management,married,732,no,no,14,157,2,-1,0,unknown,no
40,admin.,divorced,90,yes,no,9,511,5,-1,0,unknown,no
31,admin.,married,3052,yes,yes,20,115,2,177,2,failure,no
46,technician,married,3941,yes,no,19,499,1,-1,0,unknown,no
39,technician,single,3867,no,no,26,257,12,-1,0,unknown,no
41,services,married,1027,yes,no,2,53,2,-1,0,unknown,no
36,management,single,202,no,no,13,150,4,-1,0,unknown,no
33,blue-collar,married,625,yes,no,28,410,1,-1,0,unknown,no
29,services,married,249,yes,no,16,346,2,-1,0,unknown,no
42,services,single,7704,yes,no,20,153,3,-1,0,unknown,no
40,entrepreneur,married,264,yes,no,14,222,2,-1,0,unknown,no
37,services,single,54,yes,no,18,328,2,131,1,failure,no
42,management,married,3713,no,no,19,709,2,-1,0,unknown,yes
47,blue-collar,divorced,25,yes,no,7,166,1,-1,0,unknown,no
32,technician,single,17,no,no,28,17,15,-1,0,unknown,no
45,management,married,96,yes,no,20,167,1,127,1,failure,no
39,admin.,single,35,no,no,11,242,1,-1,0,unknown,no
36,entrepreneur,divorced,219,no,no,26,358,4,-1,0,unknown,no
50,blue-collar,married,0,no,no,11,249,1,-1,0,unknown,no
36,technician,married,5611,yes,no,8,39,1,-1,0,unknown,no
83,retired,single,3349,no,no,12,89,1,-1,0,unknown,no
38,entrepreneur,single,473,yes,yes,30,133,4,-1,0,unknown,no
29,management,married,231,no,no,30,80,1,-1,0,unknown,no
58,self-employed,married,372,no,no,17,315,2,-1,0,unknown,no
50,admin.,married,1917,yes,no,14,200,2,-1,0,unknown,no
40,admin.,single,1112,yes,no,15,104,2,-1,0,unknown,no
26,blue-collar,single,409,yes,no,21,577,2,-1,0,unknown,yes
49,blue-collar,married,-57,no,no,23,161,2,-1,0,unknown,no
36,self-employed,married,0,yes,no,11,198,1,-1,0,unknown,no
50,blue-collar,divorced,149,yes,no,7,74,1,-1,0,unknown,no
36,entrepreneur,divorced,251,no,no,17,59,6,-1,0,unknown,no
33,management,single,76,yes,no,7,256,3,-1,0,unknown,no
29,services,single,102,no,no,11,111,1,210,4,failure,no
60,retired,divorced,216,yes,no,5,238,1,-1,0,unknown,no
44,technician,divorced,242,no,no,25,69,4,-1,0,unknown,no
44,housemaid,married,2388,no,no,21,570,2,-1,0,unknown,no
35,entrepreneur,married,24,yes,no,17,128,1,181,1,failure,no
53,technician,married,5797,yes,no,3,267,4,-1,0,unknown,no
36,blue-collar,divorced,107,yes,no,31,134,2,-1,0,unknown,no
32,management,married,1477,yes,no,18,111,1,-1,0,unknown,no
22,student,single,1232,no,no,30,283,1,430,2,other,yes
32,management,single,4638,no,no,29,180,1,-1,0,unknown,no
34,blue-collar,single,47,yes,no,18,810,2,-1,0,unknown,no
33,management,married,1071,no,no,12,83,4,-1,0,unknown,no
42,management,married,-679,yes,yes,6,159,1,343,2,failure,no
60,services,married,8837,yes,no,16,144,4,-1,0,unknown,no
43,technician,single,326,yes,no,15,87,8,-1,0,unknown,no
34,management,single,13,yes,no,27,222,2,-1,0,unknown,no
32,management,married,937,no,no,26,61,1,190,1,failure,no
35,management,single,5260,yes,no,20,211,2,-1,0,unknown,no
26,student,single,1209,yes,no,7,57,4,-1,0,unknown,no
72,management,married,7003,no,no,24,116,3,-1,0,unknown,no
32,management,single,2059,no,no,4,886,2,-1,0,unknown,no
25,self-employed,single,931,yes,no,11,263,2,348,4,failure,no
31,admin.,single,0,yes,yes,23,181,1,-1,0,unknown,no
27,admin.,single,827,yes,no,4,73,1,107,1,failure,no
34,admin.,married,0,yes,no,9,30,4,-1,0,unknown,no
35,admin.,married,4463,no,no,18,90,1,-1,0,unknown,no
32,technician,single,5118,yes,no,27,263,12,-1,0,unknown,no
38,management,married,1187,yes,yes,5,76,2,123,1,failure,no
44,management,married,781,yes,no,12,112,5,-1,0,unknown,no
33,management,single,4835,no,no,6,362,2,-1,0,unknown,no
34,management,single,621,no,no,28,205,3,-1,0,unknown,no
44,blue-collar,married,669,yes,no,13,15,7,-1,0,unknown,no
50,technician,married,1268,yes,yes,29,145,2,-1,0,unknown,no
36,technician,divorced,433,no,no,22,173,3,-1,0,unknown,no
24,blue-collar,single,147,yes,no,2,102,2,-1,0,unknown,no
32,technician,single,3297,no,no,11,99,2,-1,0,unknown,no
48,entrepreneur,married,568,no,no,11,148,4,-1,0,unknown,no
34,management,married,76,no,no,8,335,9,-1,0,unknown,no
25,management,single,530,no,no,26,88,1,-1,0,unknown,no
47,technician,married,1740,yes,no,13,502,1,490,1,failure,no
78,retired,married,158,no,no,18,360,1,-1,0,unknown,no
51,technician,divorced,468,yes,no,30,475,4,-1,0,unknown,no
32,admin.,married,57,no,no,9,530,2,-1,0,unknown,no
56,management,married,563,yes,no,6,100,2,168,1,failure,no
50,management,divorced,299,no,no,17,666,3,-1,0,unknown,no
58,retired,single,1640,no,yes,4,72,6,274,4,failure,no
35,retired,single,527,no,yes,2,348,3,-1,0,unknown,no
26,student,single,352,no,no,29,202,2,-1,0,unknown,no
32,management,single,1345,yes,no,12,289,3,-1,0,unknown,no
31,entrepreneur,single,627,no,no,20,486,2,-1,0,unknown,no
30,blue-collar,single,332,no,no,14,465,3,-1,0,unknown,no
44,management,married,2982,no,no,16,55,2,-1,0,unknown,no
38,technician,married,196,no,no,22,252,2,-1,0,unknown,no
41,admin.,married,3634,yes,no,14,216,1,-1,0,unknown,no
53,blue-collar,married,66,no,no,6,360,2,-1,0,unknown,no
33,blue-collar,married,-130,yes,no,22,124,2,-1,0,unknown,no
29,unemployed,single,1027,no,no,28,451,3,-1,0,unknown,no
54,management,married,0,yes,no,10,144,1,-1,0,unknown,no
36,management,divorced,2361,no,no,6,101,1,-1,0,unknown,no
39,blue-collar,married,292,no,no,12,394,1,-1,0,unknown,no
48,admin.,married,368,no,no,8,363,2,140,7,success,yes
55,management,married,134,no,no,12,1650,16,-1,0,unknown,no
27,management,married,33,yes,no,18,337,1,-1,0,unknown,no
25,technician,divorced,86,no,yes,8,483,2,-1,0,unknown,no
29,management,single,0,no,yes,21,463,2,-1,0,unknown,no
40,blue-collar,married,384,no,yes,30,142,3,-1,0,unknown,no
42,management,married,1331,no,no,23,698,2,-1,0,unknown,no
35,management,single,797,yes,no,8,81,1,-1,0,unknown,no
42,management,married,176,yes,no,23,123,1,-1,0,unknown,no
38,entrepreneur,married,0,no,no,23,532,2,-1,0,unknown,yes
39,management,married,6012,no,no,23,383,2,-1,0,unknown,no
39,self-employed,married,81,no,yes,23,438,1,-1,0,unknown,no
32,services,single,1806,no,yes,21,126,4,-1,0,unknown,no
30,admin.,single,1223,yes,no,30,112,5,-1,0,unknown,no
49,admin.,married,14440,yes,no,21,60,1,-1,0,unknown,no
40,admin.,single,419,yes,no,6,112,3,-1,0,unknown,no
29,management,single,2799,yes,no,5,371,2,-1,0,unknown,no
27,technician,married,374,yes,no,19,188,2,-1,0,unknown,no
41,blue-collar,married,183,yes,yes,5,110,2,-1,0,unknown,no
44,blue-collar,married,0,no,yes,20,144,1,-1,0,unknown,no
36,admin.,married,231,yes,yes,6,136,6,-1,0,unknown,no
33,blue-collar,married,-53,yes,no,20,172,1,-1,0,unknown,no
30,services,married,1399,no,no,28,168,6,-1,0,unknown,no
34,unemployed,married,156,yes,no,5,136,5,-1,0,unknown,no
57,self-employed,divorced,6519,no,no,20,1040,1,-1,0,unknown,no
36,technician,single,634,yes,no,6,281,2,250,2,failure,no
35,admin.,single,182,yes,no,3,117,1,-1,0,unknown,no
53,technician,married,2052,yes,no,19,286,1,-1,0,unknown,no
32,unemployed,married,869,yes,no,29,177,1,-1,0,unknown,no
28,self-employed,single,0,yes,no,21,479,1,-1,0,unknown,no
58,technician,divorced,2270,no,no,20,24,4,-1,0,unknown,no
40,blue-collar,married,-94,yes,yes,7,227,1,-1,0,unknown,no
35,admin.,single,2355,yes,no,16,101,1,-1,0,unknown,no
42,technician,single,2193,no,no,29,305,2,-1,0,unknown,no
40,technician,single,1646,yes,no,4,392,2,91,3,success,yes
47,technician,married,275,no,no,20,447,4,-1,0,unknown,no
60,retired,married,486,no,no,28,139,4,-1,0,unknown,no
56,retired,married,142,no,yes,14,329,5,-1,0,unknown,no
28,blue-collar,married,-470,yes,no,7,275,2,-1,0,unknown,no
47,admin.,married,310,yes,yes,14,128,6,-1,0,unknown,no
29,services,married,480,yes,no,18,89,2,-1,0,unknown,no
55,technician,married,462,no,no,11,116,2,-1,0,unknown,no
30,management,single,697,no,no,29,215,3,80,5,success,yes
40,blue-collar,divorced,369,no,no,6,79,2,-1,0,unknown,no
51,management,married,10635,yes,no,5,336,1,-1,0,unknown,no
26,blue-collar,single,277,no,no,14,514,2,-1,0,unknown,no
58,retired,married,374,yes,yes,28,223,1,196,1,failure,no
48,unemployed,divorced,583,yes,no,11,68,1,-1,0,unknown,no
40,entrepreneur,divorced,1225,yes,no,11,919,2,-1,0,unknown,no
46,services,married,244,no,no,21,139,2,-1,0,unknown,no
52,management,single,37,no,no,7,1284,1,-1,0,unknown,no
41,management,married,615,yes,no,29,37,1,-1,0,unknown,no
36,technician,married,1345,yes,no,18,82,1,172,3,failure,no
32,blue-collar,single,36,yes,no,20,290,2,-1,0,unknown,no
45,services,single,71,yes,no,17,479,1,-1,0,unknown,no
39,technician,single,2,yes,yes,31,14,29,-1,0,unknown,no
39,blue-collar,married,-145,yes,no,15,1372,4,-1,0,unknown,no
42,technician,single,25,yes,no,21,148,1,-1,0,unknown,no
56,housemaid,single,68,no,yes,30,85,3,-1,0,unknown,no
35,technician,married,633,yes,yes,2,76,3,5,3,other,no
31,self-employed,married,0,no,yes,3,327,3,-1,0,unknown,no
59,housemaid,married,495,no,no,5,150,2,-1,0,unknown,no
40,management,married,2935,yes,no,18,192,2,-1,0,unknown,no
44,technician,married,682,no,no,27,85,3,-1,0,unknown,no
29,technician,single,183,yes,yes,6,64,1,343,2,failure,no
31,blue-collar,single,823,yes,yes,7,208,1,-1,0,unknown,no
35,blue-collar,single,74,yes,no,17,360,1,-1,0,unknown,no
31,blue-collar,single,25,no,no,4,143,1,-1,0,unknown,no
40,admin.,single,846,yes,no,14,204,1,-1,0,unknown,no
39,management,divorced,51,no,no,17,334,2,-1,0,unknown,no
28,admin.,married,147,yes,yes,26,82,1,-1,0,unknown,no
60,retired,married,143,no,no,30,345,1,-1,0,unknown,no
51,blue-collar,divorced,886,no,no,17,167,1,-1,0,unknown,no
39,management,divorced,-999,yes,no,27,313,1,-1,0,unknown,no
41,self-employed,single,426,yes,no,19,75,1,-1,0,unknown,no
35,technician,divorced,54,no,no,22,73,2,-1,0,unknown,no
30,unemployed,married,330,no,no,14,111,1,-1,0,unknown,yes
45,services,married,925,yes,no,5,118,2,232,4,other,no
58,technician,married,49,yes,no,15,75,2,-1,0,unknown,no
39,technician,married,1587,yes,no,8,108,2,98,3,success,yes
36,blue-collar,married,2452,yes,no,21,161,1,-1,0,unknown,no
49,housemaid,married,0,yes,no,17,51,1,-1,0,unknown,no
66,admin.,married,5464,no,no,7,131,1,-1,0,unknown,no
44,unemployed,married,-407,yes,no,9,119,2,-1,0,unknown,no
35,technician,married,-29,yes,yes,21,208,3,-1,0,unknown,no
37,blue-collar,single,277,yes,no,3,87,6,-1,0,unknown,no
35,blue-collar,single,422,no,no,16,140,1,-1,0,unknown,no
41,management,married,2470,yes,no,6,22,2,-1,0,unknown,no
56,blue-collar,single,39,yes,no,8,191,2,347,5,failure,no
52,unemployed,married,2142,no,no,8,104,2,-1,0,unknown,no
26,housemaid,single,-1006,yes,yes,21,222,1,-1,0,unknown,no
36,self-employed,married,2012,no,no,10,188,7,-1,0,unknown,no
37,management,married,561,no,no,4,204,2,-1,0,unknown,no
52,services,divorced,-644,no,no,18,119,3,-1,0,unknown,no
31,blue-collar,married,50,yes,no,8,300,2,-1,0,unknown,no
46,management,married,182,no,no,15,317,1,-1,0,unknown,no
38,technician,single,8381,no,no,21,98,1,-1,0,unknown,no
32,management,single,751,yes,no,8,64,1,-1,0,unknown,no
49,management,married,0,no,no,6,44,2,-1,0,unknown,no
57,technician,married,0,no,no,5,58,8,-1,0,unknown,no
34,blue-collar,married,503,yes,no,26,120,2,-1,0,unknown,no
46,entrepreneur,divorced,2514,yes,no,20,68,2,-1,0,unknown,no
34,technician,married,1611,yes,no,11,490,2,-1,0,unknown,no
68,retired,married,3701,no,no,8,149,1,-1,0,unknown,no
42,services,married,2567,yes,no,19,401,2,-1,0,unknown,no
30,services,single,187,yes,no,23,110,1,-1,0,unknown,no
38,admin.,married,28,no,no,20,725,1,-1,0,unknown,no
45,housemaid,married,513,no,no,9,126,3,-1,0,unknown,no
42,unemployed,married,-283,no,yes,8,96,2,-1,0,unknown,no
33,technician,married,565,yes,no,8,77,2,-1,0,unknown,no
37,services,married,345,yes,yes,16,114,1,148,1,failure,no
46,management,married,110,yes,yes,20,243,5,-1,0,unknown,no
47,services,divorced,4906,yes,no,14,389,1,-1,0,unknown,no
54,unemployed,married,1561,no,no,25,352,3,186,2,failure,yes
52,services,married,337,yes,no,19,85,3,-1,0,unknown,no
35,technician,married,108,yes,no,31,65,3,-1,0,unknown,no
49,blue-collar,married,100,yes,no,11,143,2,347,1,failure,no
30,blue-collar,single,144,yes,no,21,202,3,-1,0,unknown,no
32,blue-collar,married,22,yes,no,14,145,1,-1,0,unknown,no
55,entrepreneur,divorced,1730,no,no,22,156,3,-1,0,unknown,no
57,admin.,divorced,4378,yes,no,19,78,3,-1,0,unknown,no
29,technician,single,428,yes,no,24,273,2,-1,0,unknown,no
53,self-employed,married,2627,yes,yes,16,18,30,-1,0,unknown,no
41,blue-collar,married,926,yes,no,11,306,2,347,1,other,no
52,management,single,83,no,no,26,1223,6,-1,0,unknown,yes
50,blue-collar,married,33,yes,no,2,134,8,-1,0,unknown,no
35,blue-collar,married,442,yes,no,26,129,3,-1,0,unknown,no
55,services,divorced,72,yes,yes,15,384,4,-1,0,unknown,no
36,blue-collar,married,539,yes,yes,5,453,2,-1,0,unknown,no
35,technician,married,-116,no,yes,6,339,2,-1,0,unknown,no
35,blue-collar,single,3508,yes,no,15,94,3,-1,0,unknown,no
40,unemployed,divorced,193,yes,no,7,195,1,357,1,failure,no
45,admin.,married,194,no,no,31,517,4,-1,0,unknown,no
27,technician,single,584,yes,no,8,192,2,-1,0,unknown,no
46,technician,single,4367,yes,no,3,65,1,96,1,failure,no
34,technician,single,0,no,no,28,54,4,-1,0,unknown,no
41,self-employed,married,57,no,no,19,61,5,-1,0,unknown,no
59,blue-collar,married,80,yes,no,31,46,21,-1,0,unknown,no
51,housemaid,married,108,no,no,16,278,2,-1,0,unknown,no
43,technician,married,2643,no,no,4,331,5,-1,0,unknown,yes
43,admin.,married,71,no,no,7,180,5,-1,0,unknown,no
52,self-employed,married,9,no,yes,6,44,1,-1,0,unknown,no
42,unemployed,divorced,148,yes,no,4,102,1,-1,0,unknown,no
37,self-employed,married,0,no,yes,21,320,1,-1,0,unknown,no
39,blue-collar,single,519,yes,yes,20,149,1,155,14,failure,no
48,services,divorced,973,no,no,8,319,1,134,2,success,yes
40,technician,married,351,no,yes,7,139,1,-1,0,unknown,no
25,blue-collar,single,6,yes,yes,27,174,2,-1,0,unknown,no
40,management,married,16,no,yes,9,47,4,-1,0,unknown,no
42,unknown,single,2918,no,no,18,18,1,-1,0,unknown,no
33,management,single,372,yes,yes,6,155,1,-1,0,unknown,no
42,admin.,divorced,0,no,no,24,226,1,-1,0,unknown,no
