age,job,marital,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y
37,admin.,married,1123,no,yes,28,138,1,-1,0,unknown,0
44,management,married,0,no,yes,29,129,6,-1,0,unknown,0
36,admin.,married,1733,no,yes,22,204,3,-1,0,unknown,0
54,retired,divorced,308,yes,no,14,248,3,-1,0,unknown,0
33,entrepreneur,single,1623,yes,no,2,291,3,-1,0,unknown,1
40,services,single,856,yes,no,17,70,1,-1,0,unknown,0
48,technician,married,1526,no,no,6,273,2,-1,0,unknown,0
43,admin.,single,250,yes,no,4,390,2,-1,0,unknown,0
24,student,single,2,no,no,15,48,1,-1,0,unknown,0
29,technician,single,1185,yes,no,26,536,1,-1,0,unknown,0
55,unemployed,single,5,yes,no,30,63,2,-1,0,unknown,0
44,technician,married,0,yes,yes,13,127,2,-1,0,unknown,0
38,management,married,0,no,no,5,214,2,-1,0,unknown,0
53,blue-collar,married,600,yes,no,14,139,1,-1,0,unknown,0
41,admin.,divorced,220,yes,no,14,142,2,88,2,failure,0
54,technician,divorced,-291,no,no,19,99,2,-1,0,unknown,0
36,management,single,-508,yes,no,17,832,2,-1,0,unknown,0
41,management,married,0,yes,no,24,197,1,-1,0,unknown,0
31,student,single,25,yes,no,8,85,2,368,2,failure,0
46,admin.,divorced,1203,no,no,30,227,8,-1,0,unknown,0
39,admin.,divorced,7,yes,no,2,550,1,-1,0,unknown,0
38,technician,single,1727,no,no,28,182,2,-1,0,unknown,0
37,blue-collar,married,660,yes,yes,20,170,2,-1,0,unknown,0
50,blue-collar,married,27,yes,no,24,142,1,-1,0,unknown,0
28,management,married,3516,no,no,17,232,1,-1,0,unknown,0
43,housemaid,married,685,no,no,28,77,7,-1,0,unknown,0
42,technician,single,25,yes,no,21,148,1,-1,0,unknown,0
35,admin.,single,0,no,no,30,327,1,-1,0,unknown,0
34,blue-collar,married,503,yes,no,26,120,2,-1,0,unknown,0
40,admin.,divorced,83,yes,no,6,327,1,280,6,failure,0
43,services,divorced,313,yes,no,8,155,2,-1,0,unknown,0
29,housemaid,single,2196,no,no,5,215,1,-1,0,unknown,1
49,services,married,1990,yes,no,19,44,4,-1,0,unknown,0
33,services,married,174,yes,no,15,45,1,298,1,other,0
52,admin.,married,576,yes,no,5,139,1,286,1,failure,0
53,management,single,1074,yes,no,15,523,2,-1,0,unknown,0
70,retired,married,4290,no,no,11,172,2,-1,0,unknown,0
57,management,married,473,no,no,1,295,1,-1,0,unknown,1
43,blue-collar,married,-77,yes,no,8,468,1,-1,0,unknown,0
35,technician,married,-29,yes,yes,21,208,3,-1,0,unknown,0
29,blue-collar,single,343,no,no,4,39,2,-1,0,unknown,0
27,management,single,390,no,no,9,120,2,104,2,failure,1
38,blue-collar,married,-390,yes,no,5,287,1,-1,0,unknown,0
36,blue-collar,married,1548,yes,yes,18,226,2,-1,0,unknown,0
49,blue-collar,married,1060,no,yes,31,137,6,-1,0,unknown,0
33,services,married,334,yes,no,3,23,1,-1,0,unknown,0
29,student,single,1854,no,no,4,390,3,-1,0,unknown,0
32,services,married,-509,yes,no,30,134,1,-1,0,unknown,0
44,management,divorced,6285,yes,no,20,136,3,125,2,other,0
30,services,single,194,yes,no,12,74,3,301,3,other,0
40,technician,married,26,yes,no,16,230,3,-1,0,unknown,0
58,blue-collar,married,2592,yes,no,25,249,1,-1,0,unknown,0
38,self-employed,married,10855,no,no,5,57,2,-1,0,unknown,0
32,technician,single,392,yes,no,21,148,2,-1,0,unknown,0
27,technician,single,769,yes,no,9,317,2,-1,0,unknown,0
26,student,single,352,no,no,29,202,2,-1,0,unknown,0
41,technician,married,67,yes,no,19,814,1,-1,0,unknown,1
58,retired,married,69,no,no,29,76,8,-1,0,unknown,0
39,management,single,2357,yes,no,20,64,3,273,1,failure,0
41,blue-collar,married,-52,yes,no,8,120,5,-1,0,unknown,0
33,technician,married,390,no,no,13,460,2,-1,0,unknown,0
32,admin.,single,554,yes,no,28,101,2,368,5,failure,0
52,services,divorced,0,no,no,31,530,3,-1,0,unknown,0
57,technician,married,0,no,no,21,242,5,-1,0,unknown,0
34,admin.,single,1352,yes,no,20,126,1,334,3,other,0
39,technician,married,192,yes,yes,29,217,5,-1,0,unknown,0
32,management,single,406,no,no,29,35,24,-1,0,unknown,0
34,blue-collar,married,-185,yes,yes,13,276,1,-1,0,unknown,0
72,retired,married,1612,no,no,7,530,2,-1,0,unknown,1
46,housemaid,married,296,yes,no,20,205,4,-1,0,unknown,0
70,retired,married,1236,no,no,12,58,4,-1,0,unknown,0
35,blue-collar,married,3468,yes,no,21,72,3,-1,0,unknown,0
43,blue-collar,married,-210,yes,no,17,523,2,-1,0,unknown,0
39,services,single,1281,yes,yes,29,177,1,-1,0,unknown,0
31,services,single,365,no,no,9,337,3,-1,0,unknown,0
35,blue-collar,married,667,yes,no,14,10,5,324,27,other,0
55,management,married,236,no,no,4,200,1,-1,0,unknown,0
48,blue-collar,divorced,194,yes,no,14,263,1,-1,0,unknown,0
38,blue-collar,single,1691,no,no,12,265,3,-1,0,unknown,0
26,technician,single,334,no,no,19,217,1,-1,0,unknown,0
41,management,married,1194,no,no,14,50,5,-1,0,unknown,0
34,management,single,886,yes,no,21,104,2,-1,0,unknown,0
49,management,married,561,no,no,15,173,1,-1,0,unknown,1
32,management,single,0,no,no,22,28,4,-1,0,unknown,0
39,technician,single,2,yes,yes,31,14,29,-1,0,unknown,0
43,admin.,single,733,yes,no,21,126,1,88,4,success,1
31,management,married,1331,no,no,5,268,1,-1,0,unknown,1
24,blue-collar,married,-254,yes,yes,27,290,2,-1,0,unknown,0
34,blue-collar,married,-61,yes,no,27,128,1,-1,0,unknown,0
35,management,single,681,no,no,18,737,1,561,2,success,1
52,blue-collar,divorced,29,yes,no,21,245,1,-1,0,unknown,0
38,technician,single,455,yes,no,20,36,5,-1,0,unknown,0
33,technician,married,133,no,no,4,218,1,-1,0,unknown,1
55,blue-collar,married,1328,yes,no,15,100,1,-1,0,unknown,0
34,management,married,676,no,no,11,486,1,-1,0,unknown,1
28,admin.,single,164,yes,no,9,92,7,-1,0,unknown,0
31,technician,single,187,no,no,17,86,1,-1,0,unknown,0
51,entrepreneur,divorced,-57,yes,no,29,175,1,-1,0,unknown,0
35,management,married,683,no,no,29,13,1,-1,0,unknown,0
43,management,single,1304,no,no,6,501,2,-1,0,unknown,1
33,admin.,single,-258,yes,no,28,193,2,-1,0,unknown,0
48,entrepreneur,married,269,yes,no,19,149,1,-1,0,unknown,0
35,blue-collar,divorced,164,no,no,11,967,2,-1,0,unknown,1
42,management,married,587,yes,no,19,16,9,-1,0,unknown,0
33,management,married,452,yes,no,29,168,2,-1,0,unknown,0
33,admin.,married,920,no,no,13,111,1,105,1,success,0
34,management,married,63,no,no,18,83,1,102,2,failure,0
44,services,divorced,20541,no,yes,18,501,2,-1,0,unknown,0
32,services,single,1806,no,yes,21,126,4,-1,0,unknown,0
34,admin.,single,607,no,no,26,449,1,326,3,other,0
44,entrepreneur,married,276,yes,yes,15,219,1,-1,0,unknown,0
57,blue-collar,married,60,no,no,5,90,1,-1,0,unknown,0
33,technician,single,2660,yes,no,21,121,1,-1,0,unknown,0
31,technician,married,-256,yes,no,15,272,1,365,5,failure,0
43,blue-collar,married,2374,no,no,20,316,2,264,2,failure,0
38,services,single,1610,yes,no,17,76,6,-1,0,unknown,0
47,technician,married,1375,yes,yes,2,218,2,-1,0,unknown,0
38,management,married,-323,yes,no,9,250,1,-1,0,unknown,0
30,student,single,685,no,no,10,230,2,-1,0,unknown,0
34,admin.,single,1581,yes,yes,20,52,11,-1,0,unknown,0
47,technician,divorced,48,no,no,27,27,2,-1,0,unknown,0
45,blue-collar,married,1179,no,no,21,172,6,-1,0,unknown,0
33,management,married,1071,no,no,12,83,4,-1,0,unknown,0
52,retired,single,316,no,no,12,463,3,-1,0,unknown,0
45,technician,married,49,no,no,29,65,2,-1,0,unknown,0
30,management,single,168,no,no,27,35,13,-1,0,unknown,0
32,technician,single,1710,yes,no,15,439,1,175,3,other,0
29,blue-collar,married,64,yes,no,14,444,2,366,3,failure,0
33,technician,single,513,yes,no,9,53,4,-1,0,unknown,0
47,blue-collar,married,145,no,no,17,255,1,-1,0,unknown,0
65,admin.,married,11240,yes,no,28,149,1,-1,0,unknown,0
42,services,married,4216,no,no,12,186,2,-1,0,unknown,1
48,unemployed,married,0,no,no,21,213,2,-1,0,unknown,0
31,student,single,643,no,no,5,82,4,-1,0,unknown,0
34,management,married,934,yes,no,16,76,3,-1,0,unknown,0
49,entrepreneur,married,687,yes,no,17,772,1,-1,0,unknown,1
30,management,single,604,no,yes,2,475,1,-1,0,unknown,0
53,blue-collar,married,3815,no,no,24,237,3,-1,0,unknown,0
39,admin.,single,496,yes,no,12,788,2,-1,0,unknown,0
59,management,divorced,14,no,yes,28,114,2,-1,0,unknown,0
56,entrepreneur,divorced,151,yes,no,7,16,5,171,1,other,0
50,technician,married,5907,yes,yes,12,338,2,-1,0,unknown,0
49,blue-collar,married,1568,no,no,21,206,6,-1,0,unknown,0
29,technician,single,778,yes,no,6,1994,2,-1,0,unknown,0
32,management,single,-307,yes,yes,7,447,2,346,2,failure,0
22,technician,single,333,no,yes,12,129,1,-1,0,unknown,0
43,management,married,479,yes,no,6,168,1,254,2,failure,0
56,entrepreneur,divorced,3846,no,no,31,86,7,-1,0,unknown,0
60,entrepreneur,married,83,yes,no,17,302,2,-1,0,unknown,0
27,technician,married,58,yes,no,28,82,1,-1,0,unknown,0
43,blue-collar,single,-399,no,yes,28,662,3,-1,0,unknown,1
29,self-employed,single,655,no,no,23,273,1,-1,0,unknown,1
31,services,single,32,no,no,18,190,4,-1,0,unknown,0
61,retired,married,1853,no,no,10,520,1,181,2,success,1
36,services,single,1189,no,no,17,220,1,-1,0,unknown,1
56,retired,married,142,no,yes,14,329,5,-1,0,unknown,0
52,management,single,638,yes,yes,20,77,2,-1,0,unknown,0
62,management,married,3371,no,no,25,187,1,178,2,success,1
39,management,married,55,no,no,31,216,4,-1,0,unknown,0
58,retired,married,269,yes,no,16,38,2,-1,0,unknown,0
57,housemaid,divorced,8278,no,no,17,408,3,-1,0,unknown,0
35,admin.,married,12634,no,no,20,114,1,-1,0,unknown,0
36,services,single,-330,yes,no,27,256,2,-1,0,unknown,0
47,management,married,-337,no,yes,29,243,4,161,2,failure,0
36,blue-collar,married,160,yes,no,30,344,2,-1,0,unknown,0
60,retired,married,81,yes,no,5,101,1,-1,0,unknown,0
43,services,married,354,yes,no,4,49,2,-1,0,unknown,0
28,housemaid,single,19,no,no,17,149,1,-1,0,unknown,1
31,management,single,112,yes,no,2,159,2,271,1,failure,0
29,blue-collar,single,231,yes,no,28,122,1,-1,0,unknown,0
30,management,single,254,no,no,21,202,1,-1,0,unknown,0
35,technician,married,2779,no,no,26,182,2,186,2,success,1
31,blue-collar,single,0,yes,no,6,273,2,-1,0,unknown,0
42,blue-collar,married,191,yes,no,14,382,3,371,1,failure,0
37,blue-collar,single,-114,yes,no,21,113,2,-1,0,unknown,0
38,entrepreneur,married,0,no,no,23,532,2,-1,0,unknown,1
70,retired,married,647,no,no,10,152,1,348,1,failure,0
34,admin.,married,642,yes,no,17,351,1,-1,0,unknown,0
46,management,divorced,270,no,no,12,125,1,-1,0,unknown,0
39,admin.,married,444,yes,no,8,374,2,-1,0,unknown,0
51,management,married,1708,no,no,29,92,3,-1,0,unknown,0
31,housemaid,married,0,yes,no,11,57,7,-1,0,unknown,0
36,services,single,165,yes,no,18,182,2,-1,0,unknown,0
55,blue-collar,married,663,yes,no,6,230,1,-1,0,unknown,0
34,entrepreneur,single,2856,yes,no,21,165,2,-1,0,unknown,0
43,technician,single,326,yes,no,15,87,8,-1,0,unknown,0
59,admin.,married,0,no,no,11,242,2,-1,0,unknown,0
34,blue-collar,married,5304,yes,no,21,51,2,-1,0,unknown,0
56,management,married,616,no,no,6,156,1,-1,0,unknown,1
32,blue-collar,single,53,yes,no,18,276,1,195,1,failure,0
37,entrepreneur,single,1467,yes,yes,17,349,1,-1,0,unknown,0
48,unemployed,single,3229,no,no,16,1089,1,-1,0,unknown,1
31,management,single,574,yes,no,16,410,2,-1,0,unknown,0
58,blue-collar,married,25,no,no,9,486,3,-1,0,unknown,1
30,blue-collar,single,99,yes,no,2,572,4,-1,0,unknown,0
40,housemaid,married,0,no,no,19,107,3,-1,0,unknown,0
42,technician,married,3,no,no,28,11,26,-1,0,unknown,0
34,admin.,married,899,yes,no,12,114,1,170,3,failure,1
29,services,single,37,no,yes,17,309,2,-1,0,unknown,0
57,technician,married,19,yes,no,23,158,1,-1,0,unknown,0
40,admin.,single,576,yes,yes,20,114,3,-1,0,unknown,0
39,admin.,married,2783,yes,no,12,131,2,-1,0,unknown,0
27,technician,single,2430,yes,no,28,297,1,-1,0,unknown,0
21,student,single,2764,yes,no,18,78,2,354,2,failure,0
48,housemaid,married,627,yes,no,27,21,5,-1,0,unknown,0
38,blue-collar,married,54,yes,no,8,180,1,-1,0,unknown,0
43,blue-collar,married,2598,no,no,5,272,2,-1,0,unknown,0
54,entrepreneur,married,0,no,no,30,250,5,-1,0,unknown,0
54,self-employed,divorced,1374,yes,no,15,74,2,-1,0,unknown,0
50,housemaid,married,0,yes,no,22,160,1,-1,0,unknown,0
31,technician,married,3706,yes,no,20,129,1,-1,0,unknown,0
70,retired,divorced,482,no,no,14,413,1,181,3,success,1
42,admin.,married,1030,no,no,9,148,3,-1,0,unknown,0
69,retired,married,426,no,no,10,211,2,185,2,success,1
38,admin.,single,10,no,no,1,117,1,-1,0,unknown,0
28,admin.,single,7,yes,no,15,87,1,-1,0,unknown,0
38,admin.,married,6706,no,no,26,143,2,-1,0,unknown,0
37,technician,married,1450,yes,yes,21,112,1,-1,0,unknown,0
31,management,single,99,yes,yes,18,125,1,-1,0,unknown,0
54,unemployed,married,1561,no,no,25,352,3,186,2,failure,1
46,unknown,single,63,no,no,19,235,1,-1,0,unknown,0
44,blue-collar,divorced,272,yes,no,14,51,2,-1,0,unknown,0
35,blue-collar,married,-35,yes,no,17,123,2,-1,0,unknown,0
35,management,married,1731,no,no,31,361,4,-1,0,unknown,1
69,management,married,4,no,no,23,114,4,-1,0,unknown,0
30,management,single,19,no,no,26,191,2,-1,0,unknown,0
49,retired,married,375,no,yes,21,110,7,-1,0,unknown,0
38,self-employed,married,215,yes,no,14,115,2,175,2,failure,0
46,blue-collar,married,-371,yes,no,27,138,1,-1,0,unknown,0
34,blue-collar,married,2436,yes,no,14,8,7,-1,0,unknown,0
30,blue-collar,single,4,no,no,15,692,1,-1,0,unknown,0
48,admin.,married,3754,yes,no,6,249,3,-1,0,unknown,0
46,technician,married,2045,yes,no,21,281,2,-1,0,unknown,0
72,retired,married,1533,no,no,16,546,2,-1,0,unknown,1
29,blue-collar,single,353,yes,no,4,184,1,-1,0,unknown,0
33,management,divorced,-848,yes,no,9,12,12,256,2,other,0
41,services,married,812,yes,yes,29,117,3,-1,0,unknown,0
45,blue-collar,married,1144,yes,no,22,676,1,-1,0,unknown,1
34,management,married,519,no,no,11,57,3,-1,0,unknown,0
37,management,married,341,no,no,3,120,2,-1,0,unknown,0
34,blue-collar,single,53,yes,yes,5,346,1,-1,0,unknown,0
35,blue-collar,married,234,no,no,11,88,5,-1,0,unknown,0
39,blue-collar,married,4146,yes,yes,21,353,1,-1,0,unknown,0
28,services,married,462,yes,yes,5,410,1,-1,0,unknown,0
24,blue-collar,single,388,yes,no,15,193,2,-1,0,unknown,0
45,management,single,819,no,no,20,25,8,-1,0,unknown,0
44,blue-collar,married,1147,yes,no,18,23,3,-1,0,unknown,0
60,blue-collar,married,1477,yes,no,16,69,3,-1,0,unknown,0
31,admin.,married,457,yes,no,21,283,1,171,5,failure,0
57,housemaid,married,1142,no,no,5,238,2,-1,0,unknown,0
42,management,married,687,no,no,11,667,2,-1,0,unknown,0
33,blue-collar,married,-53,yes,no,20,172,1,-1,0,unknown,0
37,management,married,3556,no,no,9,268,1,-1,0,unknown,1
39,technician,single,393,no,no,26,281,1,-1,0,unknown,1
51,technician,married,1121,no,no,27,68,4,-1,0,unknown,0
59,management,divorced,-23,yes,no,7,287,2,-1,0,unknown,0
48,technician,married,606,yes,no,19,231,4,-1,0,unknown,0
53,blue-collar,married,359,no,yes,8,238,8,-1,0,unknown,0
33,management,married,4020,yes,yes,15,251,1,-1,0,unknown,0
39,services,married,2040,yes,no,12,312,6,-1,0,unknown,0
61,retired,married,86,no,no,23,149,1,-1,0,unknown,1
55,services,married,3546,yes,yes,31,268,2,-1,0,unknown,0
37,admin.,married,176,yes,no,5,147,2,347,1,failure,0
37,self-employed,married,11387,no,no,14,153,1,225,2,other,0
26,student,single,132,no,no,1,194,1,119,1,success,1
35,self-employed,married,2427,no,no,12,175,3,31,10,success,1
34,entrepreneur,married,368,no,yes,20,366,4,-1,0,unknown,0
43,entrepreneur,single,103,yes,no,18,53,1,183,5,failure,0
59,retired,married,263,no,no,6,601,2,-1,0,unknown,0
36,self-employed,married,1245,yes,no,9,8,7,248,9,success,0
36,technician,married,6384,yes,yes,27,59,1,101,1,failure,0
43,blue-collar,married,3549,yes,no,15,7,5,-1,0,unknown,0
30,management,married,0,no,no,7,74,1,-1,0,unknown,0
33,management,married,78,yes,no,21,856,1,-1,0,unknown,0
56,technician,married,1093,no,no,7,89,4,-1,0,unknown,0
40,housemaid,married,864,no,no,14,36,2,-1,0,unknown,0
50,retired,married,29,no,no,20,135,5,-1,0,unknown,0
33,blue-collar,married,327,yes,no,21,81,1,-1,0,unknown,0
41,technician,divorced,988,no,no,21,429,2,-1,0,unknown,0
41,blue-collar,married,281,yes,no,14,123,4,-1,0,unknown,0
38,technician,married,1960,yes,no,21,161,2,-1,0,unknown,0
41,management,divorced,934,no,no,4,93,1,-1,0,unknown,0
60,admin.,single,860,yes,no,12,318,1,-1,0,unknown,0
52,housemaid,married,1837,no,no,6,118,1,-1,0,unknown,0
43,technician,married,1796,no,no,28,352,2,-1,0,unknown,0
44,blue-collar,married,2885,yes,no,30,63,3,-1,0,unknown,0
31,management,single,-173,yes,no,6,396,2,-1,0,unknown,0
53,unemployed,married,240,no,no,29,106,3,-1,0,unknown,0
53,blue-collar,married,148,yes,no,7,66,1,359,1,failure,0
50,management,divorced,405,no,no,2,146,1,91,6,failure,0
47,blue-collar,married,1484,no,no,17,297,1,119,3,failure,0
51,admin.,married,-287,yes,no,12,814,1,-1,0,unknown,0
35,technician,married,1,no,no,2,215,2,-1,0,unknown,0
38,technician,married,740,no,no,7,259,3,-1,0,unknown,0
46,management,married,1600,yes,yes,11,1244,1,-1,0,unknown,1
40,services,single,224,yes,no,17,875,2,-1,0,unknown,1
42,management,married,27696,no,no,12,176,2,89,5,success,1
59,retired,married,12438,no,no,5,91,1,-1,0,unknown,0
44,admin.,single,985,yes,yes,11,9,7,325,19,failure,0
29,management,married,-559,yes,yes,21,485,1,-1,0,unknown,0
34,services,married,-118,yes,no,12,230,1,-1,0,unknown,0
53,technician,divorced,12,no,no,5,150,2,-1,0,unknown,0
39,management,married,18,yes,no,5,85,1,-1,0,unknown,0
58,retired,married,44,yes,no,8,12,2,-1,0,unknown,0
29,blue-collar,married,459,yes,yes,17,202,3,318,1,failure,0
43,blue-collar,married,-418,yes,yes,14,106,2,-1,0,unknown,0
45,management,single,4831,no,no,30,852,3,182,11,success,1
29,blue-collar,married,-382,yes,no,28,35,2,-1,0,unknown,0
50,blue-collar,married,749,no,no,8,297,2,-1,0,unknown,0
51,services,divorced,9,no,no,18,371,2,-1,0,unknown,1
37,blue-collar,married,190,yes,no,9,83,2,-1,0,unknown,0
38,services,divorced,61,no,no,5,636,1,-1,0,unknown,1
41,admin.,married,176,no,no,9,196,1,-1,0,unknown,0
52,management,divorced,482,yes,no,14,162,4,365,1,failure,0
49,management,married,3237,yes,no,5,232,3,-1,0,unknown,0
36,blue-collar,single,736,yes,no,16,114,2,304,2,failure,0
42,technician,married,994,yes,no,18,453,1,67,9,success,1
29,management,single,697,no,no,4,206,1,-1,0,unknown,1
58,entrepreneur,married,2920,yes,no,9,136,1,-1,0,unknown,0
46,blue-collar,married,2121,yes,no,14,160,1,-1,0,unknown,0
30,management,single,502,no,yes,18,572,1,-1,0,unknown,1
36,entrepreneur,married,0,yes,no,29,344,3,-1,0,unknown,0
39,technician,divorced,385,no,no,26,143,1,93,1,failure,0
52,blue-collar,married,924,no,no,21,93,4,-1,0,unknown,0
45,management,married,25,no,no,29,62,3,-1,0,unknown,0
59,retired,married,0,no,no,6,142,2,-1,0,unknown,0
46,self-employed,married,0,yes,yes,14,166,5,-1,0,unknown,0
50,blue-collar,married,253,yes,yes,5,475,2,-1,0,unknown,0
82,retired,married,121,no,no,19,330,1,-1,0,unknown,1
42,blue-collar,married,1323,yes,no,19,19,1,-1,0,unknown,0
54,technician,married,1188,yes,no,22,89,1,-1,0,unknown,0
26,admin.,married,3160,yes,no,27,154,1,-1,0,unknown,0
42,admin.,single,61,yes,no,23,65,1,-1,0,unknown,0
35,management,divorced,124,yes,no,16,48,4,146,5,failure,0
56,retired,married,5,no,no,23,122,3,-1,0,unknown,0
23,services,single,488,no,no,29,205,1,91,3,success,1
45,admin.,married,14902,yes,no,20,31,6,-1,0,unknown,0
53,entrepreneur,married,352,no,no,21,199,1,-1,0,unknown,0
33,management,married,2744,yes,no,19,103,1,-1,0,unknown,0
55,blue-collar,married,145,no,no,2,59,3,5,2,other,0
30,housemaid,married,0,no,no,12,91,2,-1,0,unknown,0
31,technician,single,24,no,no,21,246,2,-1,0,unknown,0
42,blue-collar,married,0,yes,no,30,82,2,-1,0,unknown,0
35,technician,married,118,yes,no,7,236,1,-1,0,unknown,0
31,blue-collar,married,212,yes,yes,17,143,2,-1,0,unknown,0
58,management,single,331,no,yes,28,82,3,-1,0,unknown,0
38,blue-collar,married,1663,yes,no,21,93,1,-1,0,unknown,0
46,self-employed,single,2899,no,no,6,40,1,-1,0,unknown,0
55,retired,married,0,yes,yes,13,201,2,-1,0,unknown,0
29,admin.,single,464,no,no,9,208,2,91,3,success,1
42,unemployed,married,-581,yes,no,13,224,1,370,2,failure,0
74,retired,divorced,166,no,no,13,99,1,-1,0,unknown,0
45,management,married,677,yes,no,12,253,3,334,2,failure,0
39,housemaid,married,9716,no,no,20,86,2,-1,0,unknown,0
31,management,married,155,yes,no,8,214,1,99,1,failure,0
29,admin.,single,306,yes,no,18,774,4,-1,0,unknown,1
47,services,single,176,yes,no,5,303,2,-1,0,unknown,0
55,retired,married,2996,no,no,5,49,1,-1,0,unknown,0
58,technician,married,385,no,no,20,64,1,-1,0,unknown,0
28,self-employed,single,4579,no,no,12,409,2,-1,0,unknown,1
58,retired,divorced,97,no,no,18,59,1,-1,0,unknown,0
49,admin.,divorced,-212,yes,yes,11,469,1,350,1,failure,0
32,technician,married,221,yes,no,23,224,4,-1,0,unknown,0
78,retired,divorced,1389,no,no,8,335,1,-1,0,unknown,1
58,retired,married,35,no,no,29,336,7,-1,0,unknown,0
65,retired,married,1343,no,no,2,468,2,-1,0,unknown,0
42,management,married,-671,no,no,28,80,2,-1,0,unknown,0
30,blue-collar,married,1127,yes,no,29,13,1,-1,0,unknown,0
31,entrepreneur,single,-405,yes,yes,21,846,1,100,2,success,0
